PRUID,PRNAME,PRCODE,CDUID,CDNAME,CSDUID,CSDNAME,LOCAL_DATE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND,DIRECTION_MAX_GUST,SPEED_MAX_GUST,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,POP
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211002,Parrsboro,2022-01-04,2022,1,4,-9.4,-13.7,-5.1,0.0,,,2.0,35.0,35.0,56.0,91.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211002,Parrsboro,2022-01-05,2022,1,5,1.4,-6.0,8.8,3.2,,,3.0,18.0,48.0,73.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211002,Parrsboro,2022-01-06,2022,1,6,3.4,-1.7,8.5,15.8,,,,28.0,32.0,69.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211002,Parrsboro,2022-01-07,2022,1,7,-3.1,-6.3,0.2,15.5,,,,35.0,90.0,78.0,100.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211002,Parrsboro,2022-01-08,2022,1,8,-11.6,-17.7,-5.4,0.7,,,11.0,33.0,48.0,62.0,92.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211006,"Cumberland, Subd. B",2022-01-01,2022,1,1,2.9,-0.7,6.5,0.5,,,6.0,,,,,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211006,"Cumberland, Subd. B",2022-01-02,2022,1,2,0.5,-4.4,5.3,6.6,,,0.0,2.0,43.0,,,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211006,"Cumberland, Subd. B",2022-01-03,2022,1,3,-8.6,-12.9,-4.4,0.2,,,4.0,32.0,37.0,73.0,92.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211006,"Cumberland, Subd. B",2022-01-04,2022,1,4,-9.4,-13.2,-5.7,0.0,,,3.0,32.0,39.0,64.0,89.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211006,"Cumberland, Subd. B",2022-01-05,2022,1,5,-0.6,-9.5,8.3,5.6,,,3.0,19.0,59.0,78.0,96.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211006,"Cumberland, Subd. B",2022-01-06,2022,1,6,3.6,-2.2,9.3,15.1,,,,32.0,41.0,78.0,100.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211006,"Cumberland, Subd. B",2022-01-07,2022,1,7,-3.8,-6.9,-0.6,22.4,,,,34.0,81.0,,,
12,Nova Scotia / Nouvelle-Écosse,NS,1211,Cumberland,1211006,"Cumberland, Subd. B",2022-01-08,2022,1,8,-12.2,-17.6,-6.8,2.4,,,19.0,31.0,56.0,63.0,93.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1212,Pictou,1212001,"Pictou, Subd. A",2022-01-05,2022,1,5,,,,,,,,,,,,
12,Nova Scotia / Nouvelle-Écosse,NS,1212,Pictou,1212001,"Pictou, Subd. A",2022-01-06,2022,1,6,4.3,-1.2,9.8,22.6,,,0.0,28.0,57.0,85.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1212,Pictou,1212001,"Pictou, Subd. A",2022-01-07,2022,1,7,-0.6,-1.6,0.5,9.1,,,1.0,32.0,93.0,87.0,100.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1212,Pictou,1212001,"Pictou, Subd. A",2022-01-08,2022,1,8,-5.4,-9.3,-1.5,0.9,,,25.0,31.0,95.0,79.0,97.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1213,Guysborough,1213004,Guysborough,2022-01-01,2022,1,1,3.9,1.8,6.0,,,,,17.0,46.0,90.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1213,Guysborough,1213004,Guysborough,2022-01-02,2022,1,2,4.7,0.9,8.4,,,,,32.0,61.0,86.0,100.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1213,Guysborough,1213004,Guysborough,2022-01-03,2022,1,3,-1.2,-3.5,1.0,,,,,31.0,70.0,66.0,85.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1213,Guysborough,1213004,Guysborough,2022-01-04,2022,1,4,-5.9,-9.0,-2.7,,,,,32.0,64.0,67.0,78.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1213,Guysborough,1213004,Guysborough,2022-01-05,2022,1,5,-0.2,-7.7,7.3,,,,,17.0,66.0,74.0,94.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1213,Guysborough,1213004,Guysborough,2022-01-06,2022,1,6,4.7,0.4,9.0,,,,,18.0,71.0,77.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1213,Guysborough,1213004,Guysborough,2022-01-07,2022,1,7,3.4,-0.4,7.2,,,,,7.0,89.0,78.0,100.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1213,Guysborough,1213004,Guysborough,2022-01-08,2022,1,8,-2.0,-6.4,2.3,,,,,29.0,110.0,64.0,97.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214001,"Antigonish, Subd. A",2022-01-01,2022,1,1,3.4,0.0,6.9,7.0,,,2.0,,,97.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214001,"Antigonish, Subd. A",2022-01-02,2022,1,2,3.4,-2.1,8.8,14.3,,,2.0,35.0,37.0,90.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214001,"Antigonish, Subd. A",2022-01-03,2022,1,3,-3.9,-5.8,-2.1,0.0,,,1.0,33.0,38.0,70.0,90.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214001,"Antigonish, Subd. A",2022-01-04,2022,1,4,-8.7,-12.5,-4.9,0.3,,,1.0,35.0,38.0,67.0,84.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214001,"Antigonish, Subd. A",2022-01-05,2022,1,5,-1.1,-9.7,7.5,1.7,,,2.0,16.0,46.0,75.0,95.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214001,"Antigonish, Subd. A",2022-01-06,2022,1,6,3.1,-3.8,10.0,32.4,,,2.0,17.0,55.0,81.0,98.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214001,"Antigonish, Subd. A",2022-01-07,2022,1,7,-1.5,-4.0,1.1,19.6,,,2.0,32.0,65.0,91.0,98.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214001,"Antigonish, Subd. A",2022-01-08,2022,1,8,-8.7,-14.5,-2.9,3.3,,,11.0,29.0,60.0,71.0,94.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214006,"Antigonish, Subd. B",2022-01-01,2022,1,1,5.4,0.8,10.1,2.2,,,,16.0,46.0,91.0,97.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214006,"Antigonish, Subd. B",2022-01-02,2022,1,2,4.0,-1.5,9.4,16.8,,,,16.0,49.0,93.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214006,"Antigonish, Subd. B",2022-01-03,2022,1,3,-3.0,-4.5,-1.4,0.0,,,,33.0,49.0,70.0,92.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214006,"Antigonish, Subd. B",2022-01-04,2022,1,4,-7.3,-10.2,-4.3,0.0,,,,36.0,53.0,60.0,83.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214006,"Antigonish, Subd. B",2022-01-05,2022,1,5,1.5,-7.9,10.8,0.6,,,,17.0,64.0,71.0,91.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214006,"Antigonish, Subd. B",2022-01-06,2022,1,6,5.5,-1.6,12.6,28.7,,,,19.0,59.0,86.0,95.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214006,"Antigonish, Subd. B",2022-01-07,2022,1,7,2.2,-1.5,5.9,11.3,,,,30.0,86.0,87.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1214,Antigonish,1214006,"Antigonish, Subd. B",2022-01-08,2022,1,8,-4.3,-8.3,-0.2,1.2,,,,30.0,85.0,65.0,94.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215001,"Inverness, Subd. C",2022-01-01,2022,1,1,3.4,0.1,6.7,3.9,,,,15.0,35.0,98.0,100.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215001,"Inverness, Subd. C",2022-01-02,2022,1,2,3.3,-1.5,8.1,21.9,,,,31.0,45.0,92.0,100.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215001,"Inverness, Subd. C",2022-01-03,2022,1,3,-3.4,-5.3,-1.5,0.2,,,,31.0,55.0,69.0,91.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215001,"Inverness, Subd. C",2022-01-04,2022,1,4,-8.0,-10.7,-5.3,0.0,,,,32.0,48.0,65.0,85.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215001,"Inverness, Subd. C",2022-01-05,2022,1,5,-0.8,-9.2,7.7,0.0,,,,16.0,52.0,73.0,95.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215001,"Inverness, Subd. C",2022-01-06,2022,1,6,4.3,-1.9,10.4,30.0,,,,17.0,55.0,91.0,98.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215001,"Inverness, Subd. C",2022-01-07,2022,1,7,-0.1,-2.3,2.2,6.4,,,,6.0,76.0,91.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215001,"Inverness, Subd. C",2022-01-08,2022,1,8,-4.0,-7.5,-0.4,0.2,,,,32.0,98.0,68.0,94.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215011,"Inverness, Subd. A",2022-01-01,2022,1,1,2.4499999999999997,-0.8999999999999999,5.875,3.6,,,27.666666666666668,15.0,50.333333333333336,83.66666666666667,90.33333333333333,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215011,"Inverness, Subd. A",2022-01-02,2022,1,2,2.625,-3.05,8.275,9.866666666666667,,,22.666666666666668,19.25,52.5,85.0,97.33333333333333,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215011,"Inverness, Subd. A",2022-01-03,2022,1,3,-4.675,-6.425000000000001,-2.95,0.26666666666666666,,,25.333333333333332,31.666666666666668,51.666666666666664,66.33333333333333,86.33333333333333,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215011,"Inverness, Subd. A",2022-01-04,2022,1,4,-7.625,-9.149999999999999,-6.125,0.6666666666666666,,,23.0,24.0,47.25,72.5,88.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215011,"Inverness, Subd. A",2022-01-05,2022,1,5,0.29999999999999993,-7.15,7.725000000000001,3.933333333333333,,,25.0,19.25,60.75,70.33333333333333,85.66666666666667,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215011,"Inverness, Subd. A",2022-01-06,2022,1,6,3.5999999999999996,-2.6750000000000003,9.85,24.8,,,18.0,19.0,67.25,78.33333333333333,95.66666666666667,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215011,"Inverness, Subd. A",2022-01-07,2022,1,7,-1.3250000000000002,-3.9,1.225,9.1,,,15.0,10.25,85.75,72.33333333333333,95.33333333333333,
12,Nova Scotia / Nouvelle-Écosse,NS,1215,Inverness,1215011,"Inverness, Subd. A",2022-01-08,2022,1,8,-3.45,-5.4750000000000005,-1.425,3.3000000000000003,,,24.666666666666668,33.25,85.75,64.0,93.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217020,Eskasoni 3,2022-01-01,2022,1,1,3.4,0.3,6.5,3.7,,,0.0,16.0,56.0,79.0,95.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217020,Eskasoni 3,2022-01-02,2022,1,2,3.9,-0.6,8.4,19.0,,,0.0,18.0,70.0,85.0,98.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217020,Eskasoni 3,2022-01-03,2022,1,3,-2.6,-4.7,-0.5,0.0,,,0.0,31.0,65.0,64.0,87.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217020,Eskasoni 3,2022-01-04,2022,1,4,-6.2,-7.9,-4.5,0.2,,,,31.0,49.0,62.0,79.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217020,Eskasoni 3,2022-01-05,2022,1,5,0.5,-6.7,7.7,0.0,,,0.0,18.0,76.0,71.0,89.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217020,Eskasoni 3,2022-01-06,2022,1,6,4.0,-1.1,9.0,14.8,,,0.0,18.0,82.0,79.0,97.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217020,Eskasoni 3,2022-01-07,2022,1,7,1.1,-1.8,4.0,22.8,,,0.0,9.0,63.0,78.0,98.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217020,Eskasoni 3,2022-01-08,2022,1,8,-1.6,-4.6,1.5,1.1,,,8.0,30.0,92.0,64.0,89.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217030,Cape Breton,2022-01-01,2022,1,1,2.7249999999999996,-0.5,5.9,3.4333333333333336,3.8,0.4,0.3333333333333333,16.75,48.0,79.25,97.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217030,Cape Breton,2022-01-02,2022,1,2,3.7250000000000005,-0.275,7.7,19.2,13.6,0.4,,16.75,58.5,83.25,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217030,Cape Breton,2022-01-03,2022,1,3,-2.6499999999999995,-5.05,-0.25,0.0,0.0,0.0,,30.5,49.25,63.25,83.25,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217030,Cape Breton,2022-01-04,2022,1,4,-6.2749999999999995,-8.45,-4.1,0.3333333333333333,0.4,0.8,0.0,34.75,54.75,61.25,77.75,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217030,Cape Breton,2022-01-05,2022,1,5,-0.95,-9.0,7.125000000000001,0.4666666666666666,0.4,0.0,0.3333333333333333,19.0,70.0,73.75,91.25,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217030,Cape Breton,2022-01-06,2022,1,6,3.4333333333333336,-2.1333333333333333,8.933333333333334,12.8,15.8,0.0,0.0,18.333333333333332,69.66666666666667,79.66666666666667,98.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217030,Cape Breton,2022-01-07,2022,1,7,1.65,-1.825,5.075,20.833333333333332,6.8,22.2,2.0,9.5,72.5,80.75,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1217,Cape Breton,1217030,Cape Breton,2022-01-08,2022,1,8,-2.775,-6.6499999999999995,1.15,1.4000000000000001,0.0,3.6,5.0,29.5,80.0,65.75,96.25,
12,Nova Scotia / Nouvelle-Écosse,NS,1218,Victoria,1218006,"Victoria, Subd. A",2022-01-01,2022,1,1,2.2,-1.0,5.4,1.4,,,5.0,,,82.0,97.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1218,Victoria,1218006,"Victoria, Subd. A",2022-01-02,2022,1,2,3.7,-1.2,8.7,10.1,,,2.0,31.0,32.0,78.0,98.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1218,Victoria,1218006,"Victoria, Subd. A",2022-01-03,2022,1,3,-3.4000000000000004,-5.4,-1.35,0.2,,,,26.0,34.0,60.0,79.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1218,Victoria,1218006,"Victoria, Subd. A",2022-01-04,2022,1,4,-6.05,-7.85,-4.2,0.5,,,,,,59.0,70.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1218,Victoria,1218006,"Victoria, Subd. A",2022-01-05,2022,1,5,1.0,-6.4,8.3,0.2,,,0.0,20.0,52.0,69.0,83.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1218,Victoria,1218006,"Victoria, Subd. A",2022-01-06,2022,1,6,4.2,-1.8,10.2,20.7,,,,20.0,46.0,72.0,90.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1218,Victoria,1218006,"Victoria, Subd. A",2022-01-07,2022,1,7,-1.5,-3.3499999999999996,0.45,23.2,,,,9.0,47.0,74.0,99.0,
12,Nova Scotia / Nouvelle-Écosse,NS,1218,Victoria,1218006,"Victoria, Subd. A",2022-01-08,2022,1,8,-2.05,-5.15,0.95,4.4,,,16.0,,,70.0,91.0,
13,New Brunswick / Nouveau-Brunswick,NB,1301,Saint John,1301006,Saint John,2022-01-01,2022,1,1,3.0,0.2,5.8,,1.9,0.0,6.0,,,96.0,99.0,
13,New Brunswick / Nouveau-Brunswick,NB,1301,Saint John,1301006,Saint John,2022-01-02,2022,1,2,-0.4,-6.0,5.3,2.1,2.1,0.0,0.0,34.0,42.0,87.0,99.0,
13,New Brunswick / Nouveau-Brunswick,NB,1301,Saint John,1301006,Saint John,2022-01-03,2022,1,3,-10.0,-14.0,-5.9,,0.0,0.0,2.0,35.0,49.0,71.0,86.0,
13,New Brunswick / Nouveau-Brunswick,NB,1301,Saint John,1301006,Saint John,2022-01-04,2022,1,4,-10.8,-16.9,-4.6,0.0,0.0,0.0,2.0,36.0,45.0,58.0,85.0,
13,New Brunswick / Nouveau-Brunswick,NB,1301,Saint John,1301006,Saint John,2022-01-05,2022,1,5,1.7,-5.6,9.0,,24.3,0.0,2.0,20.0,70.0,77.0,98.0,
13,New Brunswick / Nouveau-Brunswick,NB,1301,Saint John,1301006,Saint John,2022-01-06,2022,1,6,3.2,-2.3,8.6,,3.7,0.0,,21.0,39.0,68.0,98.0,
13,New Brunswick / Nouveau-Brunswick,NB,1301,Saint John,1301006,Saint John,2022-01-07,2022,1,7,-3.9,-6.9,-0.8,,0.0,35.6,5.0,2.0,154.0,84.0,95.0,
13,New Brunswick / Nouveau-Brunswick,NB,1301,Saint John,1301006,Saint John,2022-01-08,2022,1,8,-13.3,-19.9,-6.7,0.0,0.0,0.0,35.0,31.0,57.0,60.0,86.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302034,Saint Stephen,2022-01-01,2022,1,1,3.7,-0.1,7.5,1.6,,,7.0,,,92.0,99.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302034,Saint Stephen,2022-01-02,2022,1,2,-2.7,-9.1,3.7,3.7,,,2.0,32.0,33.0,77.0,99.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302034,Saint Stephen,2022-01-03,2022,1,3,-12.6,-16.1,-9.0,0.0,,,3.0,34.0,34.0,60.0,77.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302034,Saint Stephen,2022-01-04,2022,1,4,-12.6,-18.4,-6.8,0.0,,,4.0,,,52.0,89.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302034,Saint Stephen,2022-01-05,2022,1,5,-0.9,-11.3,9.4,8.3,,,5.0,17.0,44.0,80.0,97.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302034,Saint Stephen,2022-01-06,2022,1,6,1.9,-2.2,6.0,0.0,,,4.0,,,62.0,98.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302034,Saint Stephen,2022-01-07,2022,1,7,-3.7,-6.6,-0.9,14.2,,,3.0,34.0,43.0,82.0,95.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302034,Saint Stephen,2022-01-08,2022,1,8,-11.5,-17.7,-5.3,0.7,,,16.0,30.0,38.0,62.0,90.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302052,Grand Manan,2022-01-01,2022,1,1,5.1,1.4,8.8,4.8,,,1.0,,,94.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302052,Grand Manan,2022-01-02,2022,1,2,0.5,-6.3,7.4,5.7,,,,31.0,42.0,87.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302052,Grand Manan,2022-01-03,2022,1,3,-9.1,-11.8,-6.3,0.0,,,1.0,33.0,40.0,75.0,88.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302052,Grand Manan,2022-01-04,2022,1,4,-7.2,-13.7,-0.7,0.0,,,1.0,3.0,39.0,57.0,89.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302052,Grand Manan,2022-01-05,2022,1,5,3.7,-2.0,9.4,18.8,,,2.0,19.0,63.0,77.0,99.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302052,Grand Manan,2022-01-06,2022,1,6,3.4,-2.1,8.9,0.2,,,0.0,24.0,32.0,61.0,96.0,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302052,Grand Manan,2022-01-07,2022,1,7,,,,,,,0.0,,,,,
13,New Brunswick / Nouveau-Brunswick,NB,1302,Charlotte,1302052,Grand Manan,2022-01-08,2022,1,8,,,,,,,,,,,,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303008,Lincoln,2022-01-01,2022,1,1,2.5,-0.6,5.6,1.3,,,,,,93.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303008,Lincoln,2022-01-02,2022,1,2,-3.2,-9.6,3.2,4.6,,,,1.0,42.0,85.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303008,Lincoln,2022-01-03,2022,1,3,-13.3,-16.9,-9.6,0.0,,,,33.0,35.0,67.0,84.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303008,Lincoln,2022-01-04,2022,1,4,-12.9,-17.7,-8.1,0.0,,,,,,58.0,86.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303008,Lincoln,2022-01-05,2022,1,5,-0.7,-10.0,8.7,12.6,,,,18.0,41.0,79.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303008,Lincoln,2022-01-06,2022,1,6,1.7,-1.6,4.9,0.5,,,,28.0,37.0,58.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303008,Lincoln,2022-01-07,2022,1,7,-3.8,-6.6,-0.9,0.0,,,,35.0,58.0,79.0,94.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303008,Lincoln,2022-01-08,2022,1,8,-11.8,-17.1,-6.5,0.0,,,,28.0,46.0,60.0,85.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303012,Oromocto,2022-01-01,2022,1,1,2.9,-0.4,6.2,1.0,,,,,,91.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303012,Oromocto,2022-01-02,2022,1,2,-3.1,-9.5,3.4,6.0,,,,30.0,31.0,85.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303012,Oromocto,2022-01-03,2022,1,3,-13.4,-17.2,-9.5,0.0,,,,,,67.0,86.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303012,Oromocto,2022-01-04,2022,1,4,-12.8,-18.0,-7.6,0.0,,,,,,57.0,85.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303012,Oromocto,2022-01-05,2022,1,5,0.5,-8.1,9.0,8.5,,,,18.0,44.0,78.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1303,Sunbury,1303012,Oromocto,2022-01-06,2022,1,6,,,,,,,,,,,,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305024,Waterford,2022-01-01,2022,1,1,1.2,-1.7,4.1,1.3,,,7.0,,,100.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305024,Waterford,2022-01-02,2022,1,2,-0.9,-7.3,5.5,5.8,,,2.0,3.0,33.0,95.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305024,Waterford,2022-01-03,2022,1,3,-12.7,-18.1,-7.3,0.5,,,4.0,,,84.0,94.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305024,Waterford,2022-01-04,2022,1,4,-13.6,-18.6,-8.7,0.0,,,3.0,,,83.0,86.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305024,Waterford,2022-01-05,2022,1,5,-0.7,-8.6,7.2,34.8,,,4.0,16.0,60.0,86.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305024,Waterford,2022-01-06,2022,1,6,1.5,-3.7,6.8,7.4,,,2.0,29.0,36.0,85.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305024,Waterford,2022-01-07,2022,1,7,-7.0,-10.4,-3.7,42.3,,,1.0,28.0,73.0,91.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305024,Waterford,2022-01-08,2022,1,8,-12.1,-15.0,-9.1,4.5,,,29.0,32.0,57.0,76.0,92.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305031,Studholm,2022-01-01,2022,1,1,3.2,-1.1,7.5,0.2,,,2.0,,,81.0,99.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305031,Studholm,2022-01-02,2022,1,2,0.1,-5.2,5.4,7.0,,,,2.0,38.0,84.0,100.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305031,Studholm,2022-01-03,2022,1,3,-10.3,-15.5,-5.0,0.0,,,1.0,,,64.0,85.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305031,Studholm,2022-01-04,2022,1,4,-12.4,-16.4,-8.5,0.0,,,2.0,,,61.0,83.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305031,Studholm,2022-01-05,2022,1,5,0.3,-9.5,10.1,20.0,,,3.0,17.0,56.0,80.0,95.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305031,Studholm,2022-01-06,2022,1,6,4.4,-0.5,9.4,2.5,,,,26.0,32.0,70.0,98.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305031,Studholm,2022-01-07,2022,1,7,-3.6,-6.8,-0.4,14.1,,,,2.0,73.0,78.0,98.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305031,Studholm,2022-01-08,2022,1,8,-11.8,-17.7,-6.0,4.5,,,15.0,32.0,38.0,63.0,90.0,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305038,Greenwich,2022-01-01,2022,1,1,2.3,-0.5,5.0,3.1,3.1,0.0,3.0,,,,,
13,New Brunswick / Nouveau-Brunswick,NB,1305,Kings,1305038,Greenwich,2022-01-02,2022,1,2,1.0,-1.5,3.5,2.4,0.0,2.4,0.0,,,,,
